Z,A,pairing,shell,Mexp,Mth_ws4,ws4_residuals
47,107,0.0,2.3076923076923075,-88.4067,-88.6384,0.23170000000000357
48,107,0.0,1.6363636363636365,-86.9903,-87.3175,0.3271999999999906
49,107,0.0,0.8888888888888888,-83.5667,-83.9269,0.36020000000000607
50,107,0.0,0.0,-78.5122,-79.0495,0.5372999999999877
51,107,0.0,0.8571428571428571,-70.6532,-70.8667,0.21349999999999625
41,108,-1.0,5.625,-59.5452,-59.1193,-0.4258999999999986
42,108,1.0,5.333333333333333,-70.7493,-70.3201,-0.4292000000000087
43,108,-1.0,4.7727272727272725,-75.9228,-75.4479,-0.474899999999991
44,108,1.0,4.2,-83.6614,-83.1651,-0.49630000000000507
45,108,-1.0,3.611111111111111,-85.0312,-84.9273,-0.10389999999999588
46,108,1.0,3.0,-89.5242,-89.4658,-0.05839999999999179
47,108,-1.0,2.357142857142857,-87.6068,-87.8347,0.2278999999999911
48,108,1.0,1.6666666666666667,-89.2524,-89.5223,0.2699000000000069
49,108,-1.0,0.9,-84.1198,-84.5359,0.41610000000000014
50,108,1.0,0.0,-82.0699,-82.5035,0.43359999999999843
51,108,-1.0,0.875,-72.4453,-72.6389,0.19360000000000355
52,108,1.0,1.5,-65.7817,-66.1212,0.339500000000001
42,109,0.0,5.217391304347826,-66.6593,-66.4596,-0.1997000000000071
43,109,0.0,4.869565217391305,-74.2828,-73.9186,-0.36419999999999675
44,109,0.0,4.285714285714286,-80.7385,-80.3024,-0.43609999999999616
45,109,0.0,3.6842105263157894,-84.9993,-84.6692,-0.3301000000000016
46,109,0.0,3.0588235294117645,-87.6065,-87.8426,0.23610000000000753
47,109,0.0,2.4,-88.7194,-88.8225,0.10310000000001196
48,109,0.0,1.6923076923076923,-88.5043,-88.8696,0.36530000000000484
49,109,0.0,0.9090909090909091,-86.4895,-86.9194,0.4298999999999893
50,109,0.0,0.0,-82.6302,-83.2216,0.591399999999993
51,109,0.0,0.8888888888888888,-76.251,-76.4148,0.16379999999999484
52,109,0.0,1.5555555555555556,-67.7154,-68.1106,0.39520000000000266
53,109,0.0,2.0,-57.6725,-57.9204,0.24790000000000134
42,110,1.0,5.090909090909091,-64.5358,-64.4639,-0.07189999999999941
43,110,-1.0,4.7727272727272725,-71.0346,-70.7697,-0.26489999999999725
44,110,1.0,4.363636363636363,-80.0726,-79.4444,-0.6281999999999925
45,110,-1.0,3.75,-82.8287,-82.4728,-0.3558999999999912
46,110,1.0,3.111111111111111,-88.3309,-88.2804,-0.050499999999999545
47,110,-1.0,2.4375,-87.4573,-87.8351,0.3777999999999935
48,110,1.0,1.7142857142857142,-90.348,-90.3577,0.009699999999995157
49,110,-1.0,0.9166666666666666,-86.47,-86.9204,0.4504000000000019
50,110,1.0,0.0,-85.842,-86.2166,0.37460000000000093
51,110,-1.0,0.9,-77.4497,-77.7793,0.3295999999999992
52,110,1.0,1.6,-72.2298,-72.4194,0.18959999999999866
53,110,-1.0,2.1,-60.4678,-60.5573,0.08950000000000102
42,111,0.0,4.9523809523809526,-59.9398,-60.1396,0.1998000000000033
43,111,0.0,4.666666666666667,-69.0247,-68.9568,-0.06789999999999452
44,111,0.0,4.285714285714286,-76.7853,-76.3992,-0.3861000000000132
45,111,0.0,3.8095238095238093,-82.3039,-81.7378,-0.5661000000000058
46,111,0.0,3.1578947368421053,-85.9859,-86.1814,0.19549999999999557
47,111,0.0,2.4705882352941178,-88.2154,-88.444,0.22860000000000014
48,111,0.0,1.7333333333333334,-89.2522,-89.3858,0.13360000000000127
49,111,0.0,0.9230769230769231,-88.392,-88.5991,0.20710000000001116
50,111,0.0,0.0,-85.9386,-86.3634,0.42480000000000473
51,111,0.0,0.9090909090909091,-80.8367,-80.9783,0.14160000000001105
52,111,0.0,1.6363636363636365,-73.5875,-73.8851,0.29759999999998854
53,111,0.0,2.1818181818181817,-64.9538,-65.1093,0.15550000000000352
43,112,-1.0,4.55,-65.2589,-65.3559,0.09700000000000841
44,112,1.0,4.2,-75.6309,-75.2961,-0.3348000000000013
45,112,-1.0,3.75,-79.7311,-79.1982,-0.5328999999999979
46,112,1.0,3.2,-86.321,-86.1052,-0.21580000000000155
47,112,-1.0,2.5,-86.5837,-87.0166,0.4329000000000036
48,112,1.0,1.75,-90.5749,-90.6043,0.02939999999999543
49,112,-1.0,0.9285714285714286,-87.9901,-88.1503,0.16020000000000323
50,112,1.0,0.0,-88.655,-88.7003,0.04529999999999745
51,112,-1.0,0.9166666666666666,-81.599,-81.7224,0.12339999999998952
52,112,1.0,1.6666666666666667,-77.5675,-77.6659,0.09839999999999804
53,112,-1.0,2.25,-67.0633,-67.1251,0.061800000000005184
54,112,1.0,2.6666666666666665,-60.0263,-59.9988,-0.027499999999996305
43,113,0.0,4.421052631578948,-62.8115,-62.937,0.12549999999999528
44,113,0.0,4.105263157894737,-71.8678,-71.804,-0.06380000000000052
45,113,0.0,3.6842105263157894,-78.7669,-78.1931,-0.5738000000000056
46,113,0.0,3.1578947368421053,-83.5905,-83.6487,0.05819999999999936
47,113,0.0,2.526315789473684,-87.0268,-87.1013,0.07450000000000045
48,113,0.0,1.7647058823529411,-89.0433,-89.2864,0.24309999999999832
49,113,0.0,0.9333333333333333,-89.3671,-89.3551,-0.012000000000000455
50,113,0.0,0.0,-88.3281,-88.3461,0.018000000000000682
51,113,0.0,0.9230769230769231,-84.417,-84.2151,-0.20189999999999486
52,113,0.0,1.6923076923076923,-78.347,-78.5279,0.18090000000000828
53,113,0.0,2.3076923076923075,-71.1195,-71.0594,-0.06010000000000559
54,113,0.0,2.769230769230769,-62.2036,-62.1762,-0.02740000000000009
55,113,0.0,3.076923076923077,-51.7645,-51.7309,-0.03359999999999985
44,114,1.0,4.0,-70.2212,-70.0949,-0.12630000000000052
45,114,-1.0,3.611111111111111,-75.7103,-75.3558,-0.3545000000000016
46,114,1.0,3.111111111111111,-83.4903,-83.2097,-0.28060000000000684
47,114,-1.0,2.5,-84.9308,-85.3004,0.36959999999999127
48,114,1.0,1.7777777777777777,-90.0149,-90.0498,0.03490000000000748
49,114,-1.0,0.9375,-88.5698,-88.5083,-0.061499999999995225
50,114,1.0,0.0,-90.5597,-90.2299,-0.32980000000000587
51,114,-1.0,0.9285714285714286,-84.4966,-84.4627,-0.033900000000002706
52,114,1.0,1.7142857142857142,-81.8897,-81.7803,-0.10940000000000794
53,114,-1.0,2.357142857142857,-72.6389,-72.7362,0.09729999999998995
54,114,1.0,2.857142857142857,-67.0859,-66.7949,-0.2909999999999968
55,114,-1.0,3.2142857142857144,-54.6859,-54.4736,-0.21229999999999905
44,115,0.0,3.8823529411764706,-66.1053,-65.9876,-0.11769999999999925
45,115,0.0,3.5294117647058822,-74.2292,-73.7889,-0.4403000000000077
46,115,0.0,3.0588235294117645,-80.4258,-80.4959,0.07010000000001071
47,115,0.0,2.4705882352941178,-84.9826,-84.9923,0.009699999999995157
48,115,0.0,1.7647058823529411,-88.0845,-88.3477,0.26319999999999766
49,115,0.0,0.9411764705882353,-89.5364,-89.426,-0.1103999999999985
50,115,0.0,0.0,-90.0338,-89.6473,-0.38649999999999807
51,115,0.0,0.9333333333333333,-87.0034,-86.6057,-0.3977000000000004
52,115,0.0,1.7333333333333334,-82.0628,-82.4461,0.3833000000000055
53,115,0.0,2.4,-76.3378,-76.3582,0.02039999999999509
54,115,0.0,2.933333333333333,-68.6568,-68.7091,0.052300000000002456
44,116,1.0,3.75,-64.0689,-63.6454,-0.4234999999999971
45,116,-1.0,3.4375,-70.7357,-70.569,-0.16669999999999163
46,116,1.0,3.0,-79.831,-79.7582,-0.07280000000000086
47,116,-1.0,2.4375,-82.5427,-82.9428,0.400100000000009
48,116,1.0,1.75,-88.7125,-88.7236,0.011099999999999
49,116,-1.0,0.9375,-88.2498,-88.3356,0.0858000000000061
50,116,1.0,0.0,-91.526,-91.2776,-0.24839999999998952
51,116,-1.0,0.9375,-86.822,-86.7326,-0.0893999999999977
52,116,1.0,1.75,-85.2638,-85.2861,0.02230000000000132
53,116,-1.0,2.4375,-77.4207,-77.6194,0.19870000000000232
54,116,1.0,3.0,-73.0469,-72.9897,-0.05719999999999459
45,117,0.0,3.3333333333333335,-68.8968,-68.5829,-0.31390000000000384
46,117,0.0,2.933333333333333,-76.4239,-76.6712,0.24729999999999563
47,117,0.0,2.4,-82.1819,-82.3649,0.18300000000000693
48,117,0.0,1.7333333333333334,-86.4184,-86.7798,0.36139999999998906
49,117,0.0,0.9333333333333333,-88.943,-88.8625,-0.08050000000000068
50,117,0.0,0.0,-90.3977,-90.2594,-0.13830000000000098
51,117,0.0,0.9411764705882353,-88.6396,-88.5275,-0.11209999999999809
52,117,0.0,1.7647058823529411,-85.0955,-85.3728,0.27729999999999677
53,117,0.0,2.4705882352941178,-80.4386,-80.6276,0.18900000000000716
54,117,0.0,3.0588235294117645,-74.1853,-74.3982,0.21290000000000475
55,117,0.0,3.5294117647058822,-66.4931,-66.392,-0.10110000000000241
45,118,-1.0,3.2142857142857144,-64.8868,-64.7355,-0.151299999999992
46,118,1.0,2.857142857142857,-75.3884,-75.4268,0.03839999999999577
47,118,-1.0,2.357142857142857,-79.5538,-79.9677,0.41389999999999816
48,118,1.0,1.7142857142857142,-86.7016,-86.8707,0.16910000000000025
49,118,-1.0,0.9285714285714286,-87.2282,-87.5245,0.29630000000000223
50,118,1.0,0.0,-91.6528,-91.2719,-0.3808999999999969
51,118,-1.0,0.9375,-87.9962,-88.1434,0.147199999999998
52,118,1.0,1.7777777777777777,-87.6908,-87.6215,-0.06929999999999836
53,118,-1.0,2.5,-80.9711,-81.3492,0.3780999999999892
54,118,1.0,3.111111111111111,-78.0791,-78.0254,-0.05369999999999209
55,118,-1.0,3.611111111111111,-68.4094,-68.4156,0.006199999999992656
45,119,0.0,3.076923076923077,-62.8228,-62.2329,-0.5899000000000001
46,119,0.0,2.769230769230769,-71.4073,-71.7917,0.3843999999999994
47,119,0.0,2.3076923076923075,-78.6458,-78.9086,0.2628000000000128
48,119,0.0,1.6923076923076923,-83.9769,-84.5825,0.6055999999999955
49,119,0.0,0.9230769230769231,-87.6987,-87.6831,-0.015600000000006276
50,119,0.0,0.0,-90.065,-89.7909,-0.27410000000000423
51,119,0.0,0.9333333333333333,-89.4755,-89.3028,-0.17269999999999186
52,119,0.0,1.7647058823529411,-87.1825,-87.3481,0.16559999999999775
53,119,0.0,2.526315789473684,-83.7777,-83.7926,0.014899999999997249
54,119,0.0,3.1578947368421053,-78.7945,-78.9139,0.11939999999999884
55,119,0.0,3.6842105263157894,-72.3051,-72.2605,-0.04460000000000264
46,120,1.0,2.6666666666666665,-70.2796,-70.0681,-0.2115000000000009
47,120,-1.0,2.25,-75.6515,-76.0033,0.3517999999999972
48,120,1.0,1.6666666666666667,-83.9574,-84.2179,0.2604999999999933
49,120,-1.0,0.9166666666666666,-85.7277,-86.0131,0.28539999999999566
50,120,1.0,0.0,-91.0977,-90.4246,-0.6731000000000051
51,120,-1.0,0.9285714285714286,-88.4171,-88.4128,-0.004300000000000637
52,120,1.0,1.75,-89.3622,-89.2244,-0.1377999999999986
53,120,-1.0,2.5,-83.7472,-84.1207,0.37349999999999284
54,120,1.0,3.2,-82.1724,-82.0097,-0.16270000000000095
55,120,-1.0,3.75,-73.8886,-73.8049,-0.08369999999999322
46,121,0.0,2.5454545454545454,-66.1823,-66.2961,0.11379999999999768
47,121,0.0,2.1818181818181817,-74.4028,-74.496,0.09319999999999595
48,121,0.0,1.6363636363636365,-81.0738,-81.4705,0.3966999999999956
49,121,0.0,0.9090909090909091,-85.8346,-85.7933,-0.041299999999992565
50,121,0.0,0.0,-89.1966,-88.7924,-0.404200000000003
51,121,0.0,0.9230769230769231,-89.5992,-89.2846,-0.31459999999999866
52,121,0.0,1.7333333333333334,-88.5431,-88.6843,0.14119999999999777
53,121,0.0,2.4705882352941178,-86.2456,-86.1289,-0.11669999999999447
54,121,0.0,3.1578947368421053,-82.481,-82.4756,-0.00539999999999452
55,121,0.0,3.8095238095238093,-77.1023,-77.116,0.013700000000000045
46,122,1.0,2.4,-64.6162,-64.3573,-0.25890000000001123
47,122,-1.0,2.1,-71.1061,-71.4094,0.30330000000000723
48,122,1.0,1.6,-80.6124,-80.7032,0.09080000000000155
49,122,-1.0,0.9,-83.5714,-83.7873,0.21590000000000487
50,122,1.0,0.0,-89.94,-89.2887,-0.651299999999992
51,122,-1.0,0.9166666666666666,-88.3342,-88.248,-0.08619999999999095
52,122,1.0,1.7142857142857142,-90.3133,-90.2354,-0.07789999999999964
53,122,-1.0,2.4375,-86.0793,-86.1549,0.07559999999999434
54,122,1.0,3.111111111111111,-85.355,-85.1042,-0.25079999999999814
55,122,-1.0,3.75,-78.1448,-78.2188,0.07399999999999807
56,122,1.0,4.363636363636363,-74.609,-74.3605,-0.24849999999999284
47,123,0.0,2.0,-69.5686,-69.6462,0.07759999999998968
48,123,0.0,1.5555555555555556,-77.4142,-77.739,0.3248000000000104
49,123,0.0,0.8888888888888888,-83.429,-83.2929,-0.136099999999999
50,123,0.0,0.0,-87.8147,-87.4587,-0.35600000000000875
51,123,0.0,0.9090909090909091,-89.2229,-88.7616,-0.46129999999999427
52,123,0.0,1.6923076923076923,-89.171,-89.2669,0.09590000000000032
53,123,0.0,2.4,-87.9426,-87.8132,-0.12940000000000396
54,123,0.0,3.0588235294117645,-85.2483,-85.1935,-0.05480000000000018
55,123,0.0,3.6842105263157894,-81.0437,-81.0136,-0.030100000000004457
56,123,0.0,4.285714285714286,-75.655,-75.6029,-0.052099999999995816
48,124,1.0,1.5,-76.6994,-76.6744,-0.024999999999991473
49,124,-1.0,0.875,-80.8678,-81.0708,0.20300000000000296
50,124,1.0,0.0,-88.2315,-87.6167,-0.6148000000000025
51,124,-1.0,0.9,-87.6191,-87.486,-0.13309999999999889
52,124,1.0,1.6666666666666667,-90.5241,-90.3193,-0.20480000000000587
53,124,-1.0,2.357142857142857,-87.3646,-87.4459,0.08129999999999882
54,124,1.0,3.0,-87.6674,-87.4329,-0.23449999999999704
55,124,-1.0,3.611111111111111,-81.7411,-81.6665,-0.07460000000000377
56,124,1.0,4.2,-79.0898,-79.0049,-0.08489999999999043
57,124,-1.0,4.7727272727272725,-70.2586,-70.1373,-0.12130000000000507
48,125,0.0,1.4285714285714286,-73.3481,-73.5743,0.22619999999999152
49,125,0.0,0.8571428571428571,-80.4123,-80.2744,-0.1379000000000019
50,125,0.0,0.0,-85.8937,-85.6078,-0.28589999999999804
51,125,0.0,0.8888888888888888,-88.2551,-87.6811,-0.5739999999999981
52,125,0.0,1.6363636363636365,-89.0218,-88.9593,-0.0625
53,125,0.0,2.3076923076923075,-88.836,-88.6013,-0.23470000000000368
54,125,0.0,2.933333333333333,-87.1994,-87.1485,-0.05089999999999861
55,125,0.0,3.5294117647058822,-84.0897,-84.0104,-0.07929999999998927
56,125,0.0,4.105263157894737,-79.669,-79.7312,0.06220000000000425
57,125,0.0,4.666666666666667,-73.7595,-73.6486,-0.11090000000000089
48,126,1.0,1.3333333333333333,-72.2557,-72.2997,0.04399999999999693
49,126,-1.0,0.8333333333333334,-77.8094,-77.8925,0.08310000000000173
50,126,1.0,0.0,-86.0151,-85.4975,-0.5176000000000016
51,126,-1.0,0.875,-86.3931,-86.1333,-0.2597999999999985
52,126,1.0,1.6,-90.0642,-89.7044,-0.3597999999999928
53,126,-1.0,2.25,-87.9105,-87.7794,-0.13110000000000355
54,126,1.0,2.857142857142857,-89.1464,-88.9035,-0.2429000000000059
55,126,-1.0,3.4375,-84.3507,-84.3306,-0.02009999999999934
56,126,1.0,4.0,-82.6699,-82.6482,-0.02169999999999561
57,126,-1.0,4.55,-74.9735,-74.8942,-0.07930000000000348
58,126,1.0,5.090909090909091,-70.8206,-70.5128,-0.3078000000000003
48,127,0.0,1.2,-68.7412,-69.0373,0.2960999999999956
49,127,0.0,0.8,-76.8799,-76.8471,-0.03280000000000882
50,127,0.0,0.0,-83.4696,-83.2452,-0.22440000000000282
51,127,0.0,0.8571428571428571,-86.6983,-86.076,-0.6223000000000098
52,127,0.0,1.5555555555555556,-88.2805,-88.1062,-0.17430000000000234
53,127,0.0,2.1818181818181817,-88.9832,-88.543,-0.44019999999999015
54,127,0.0,2.769230769230769,-88.3209,-88.1164,-0.2044999999999959
55,127,0.0,3.3333333333333335,-86.24,-86.2143,-0.0257000000000005
56,127,0.0,3.8823529411764706,-82.818,-83.068,0.25
57,127,0.0,4.421052631578948,-77.8961,-77.859,-0.03710000000000946
58,127,0.0,4.9523809523809526,-71.9793,-71.8192,-0.1600999999999999
48,128,1.0,1.0,-67.2382,-67.5515,0.31329999999999814
49,128,-1.0,0.75,-74.1901,-74.3598,0.16970000000000596
50,128,1.0,0.0,-83.3614,-82.9632,-0.3982000000000028
51,128,-1.0,0.8333333333333334,-84.6299,-84.3423,-0.28760000000001185
52,128,1.0,1.5,-88.9938,-88.5379,-0.45589999999999975
53,128,-1.0,2.1,-87.738,-87.4623,-0.2757000000000005
54,128,1.0,2.6666666666666665,-89.8605,-89.4273,-0.43319999999999936
55,128,-1.0,3.2142857142857144,-85.9318,-85.9917,0.059899999999998954
56,128,1.0,3.75,-85.3692,-85.5519,0.18269999999999698
57,128,-1.0,4.277777777777778,-78.6254,-78.8195,0.19410000000000593
58,128,1.0,4.8,-75.5339,-75.3069,-0.22700000000000387
59,128,-1.0,5.318181818181818,-66.3308,-66.1593,-0.17149999999999466
48,129,0.0,0.6666666666666666,-63.1221,-63.9726,0.8504999999999967
49,129,0.0,0.6666666666666666,-72.8349,-73.1113,0.2763999999999953
50,129,0.0,0.0,-80.5906,-80.6214,0.030799999999999272
51,129,0.0,0.8,-84.6294,-84.0605,-0.5688999999999993
52,129,0.0,1.4285714285714286,-87.0049,-86.7368,-0.268100000000004
53,129,0.0,2.0,-88.5072,-87.9045,-0.6026999999999987
54,129,0.0,2.5454545454545454,-88.6961,-88.3308,-0.36530000000000484
55,129,0.0,3.076923076923077,-87.499,-87.3717,-0.1272999999999911
56,129,0.0,3.6,-85.0609,-85.3711,0.3101999999999947
57,129,0.0,4.117647058823529,-81.3235,-81.4014,0.07789999999999964
58,129,0.0,4.631578947368421,-76.2875,-76.2371,-0.050399999999996226
59,129,0.0,5.142857142857143,-69.7736,-69.7578,-0.015799999999998704
48,130,1.0,0.0,-61.1176,-61.641,0.5233999999999952
49,130,-1.0,0.5,-69.9065,-70.2923,0.38580000000000325
50,130,1.0,0.0,-80.1322,-80.0689,-0.06329999999999814
51,130,-1.0,0.75,-82.2857,-82.2523,-0.03340000000000032
52,130,1.0,1.3333333333333333,-87.353,-86.9269,-0.42609999999999104
53,130,-1.0,1.875,-86.9362,-86.6423,-0.2938999999999936
54,130,1.0,2.4,-89.8805,-89.3041,-0.5763999999999925
55,130,-1.0,2.9166666666666665,-86.8998,-86.7949,-0.10490000000000066
56,130,1.0,3.4285714285714284,-87.2568,-87.3054,0.048600000000007526
57,130,-1.0,3.9375,-81.6274,-81.7468,0.11939999999999884
58,130,1.0,4.444444444444445,-79.4229,-79.3295,-0.09340000000000259
59,130,-1.0,4.95,-71.1755,-71.1689,-0.0066000000000059345
60,130,1.0,5.454545454545454,-66.5962,-66.2969,-0.29930000000000234
48,131,0.0,0.6666666666666666,-55.2118,-55.6321,0.42030000000000456
49,131,0.0,0.0,-68.0244,-68.1973,0.1728999999999985
50,131,0.0,0.0,-77.2646,-77.4413,0.17669999999999675
51,131,0.0,0.6666666666666666,-81.9814,-81.7356,-0.24579999999998847
52,131,0.0,1.2,-85.211,-85.0592,-0.15179999999999438
53,131,0.0,1.7142857142857142,-87.4427,-86.9545,-0.4882000000000062
54,131,0.0,2.2222222222222223,-88.4136,-88.0901,-0.3234999999999957
55,131,0.0,2.727272727272727,-88.0556,-87.798,-0.2575999999999965
56,131,0.0,3.230769230769231,-86.679,-86.775,0.09600000000000364
57,131,0.0,3.7333333333333334,-83.7693,-83.7492,-0.02009999999999934
58,131,0.0,4.235294117647059,-79.7084,-79.6787,-0.029699999999991178
59,131,0.0,4.7368421052631575,-74.3007,-74.3047,0.003999999999990678
60,131,0.0,5.238095238095238,-67.768,-67.7478,-0.02020000000000266
48,132,1.0,1.0,-50.4654,-50.9722,0.5067999999999984
49,132,-1.0,0.5,-62.4116,-62.7638,0.3522000000000034
50,132,1.0,0.0,-76.5466,-76.0841,-0.4624999999999915
51,132,-1.0,0.5,-79.6353,-79.644,0.008700000000004593
52,132,1.0,1.0,-85.1882,-85.0568,-0.1313999999999993
53,132,-1.0,1.5,-85.7035,-85.6094,-0.09410000000001162
54,132,1.0,2.0,-89.279,-88.9626,-0.31640000000000157
55,132,-1.0,2.5,-87.1527,-87.0513,-0.10139999999999816
56,132,1.0,3.0,-88.4349,-88.3006,-0.1342999999999961
57,132,-1.0,3.5,-83.7236,-83.7727,0.0490999999999957
58,132,1.0,4.0,-82.4687,-82.2035,-0.265199999999993
59,132,-1.0,4.5,-75.2275,-75.1486,-0.07890000000000441
60,132,1.0,5.0,-71.4258,-71.3622,-0.06359999999999388
50,133,0.0,0.0,-70.8739,-70.7372,-0.1367000000000047
51,133,0.0,0.0,-78.9235,-78.363,-0.5605000000000047
52,133,0.0,0.6666666666666666,-82.9371,-82.9045,-0.03260000000000218
53,133,0.0,1.2,-85.8573,-85.5818,-0.27549999999999386
54,133,0.0,1.7142857142857142,-87.6436,-87.6228,-0.020800000000008367
55,133,0.0,2.2222222222222223,-88.0709,-87.7875,-0.2834000000000003
56,133,0.0,2.727272727272727,-87.5535,-87.5581,0.004599999999996385
57,133,0.0,3.230769230769231,-85.4944,-85.4137,-0.08069999999999311
58,133,0.0,3.7333333333333334,-82.4182,-82.2408,-0.17740000000000578
59,133,0.0,4.235294117647059,-77.9376,-77.6898,-0.24779999999999802
60,133,0.0,4.7368421052631575,-72.3324,-72.2308,-0.1016000000000048
61,133,0.0,5.238095238095238,-65.4077,-65.2256,-0.18210000000000548
50,134,1.0,0.0,-66.4338,-66.6839,0.2500999999999891
51,134,-1.0,0.5,-74.019,-73.7194,-0.2996000000000123
52,134,1.0,0.0,-82.5338,-82.1815,-0.3522999999999996
53,134,-1.0,0.75,-84.0434,-83.7774,-0.26600000000000534
54,134,1.0,1.3333333333333333,-88.1258,-88.1275,0.0016999999999995907
55,134,-1.0,1.875,-86.8912,-86.8524,-0.03879999999999484
56,134,1.0,2.4,-88.95,-88.8515,-0.09850000000000136
57,134,-1.0,2.9166666666666665,-85.2187,-85.2052,-0.013499999999993406
58,134,1.0,3.4285714285714284,-84.8329,-84.4924,-0.3404999999999916
59,134,-1.0,3.9375,-78.528,-78.2144,-0.3136000000000081
60,134,1.0,4.444444444444445,-75.6464,-75.303,-0.3434000000000026
61,134,-1.0,4.95,-66.7639,-66.6273,-0.1366000000000014
50,135,0.0,0.0,-60.6323,-60.7019,0.06960000000000122
51,135,0.0,0.6666666666666666,-69.6903,-69.9216,0.2313000000000045
52,135,0.0,0.6666666666666666,-77.7288,-77.7711,0.04229999999999734
53,135,0.0,0.0,-83.7792,-83.1053,-0.6739000000000033
54,135,0.0,0.8,-86.4134,-86.2347,-0.1786999999999921
55,135,0.0,1.4285714285714286,-87.582,-87.3946,-0.18739999999999668
56,135,0.0,2.0,-87.8507,-87.9053,0.05459999999999354
57,135,0.0,2.5454545454545454,-86.6435,-86.5646,-0.07890000000000441
58,135,0.0,3.076923076923077,-84.6163,-84.3422,-0.27409999999999
59,135,0.0,3.6,-80.9359,-80.594,-0.34190000000000964
60,135,0.0,4.117647058823529,-76.2136,-75.8511,-0.36249999999999716
61,135,0.0,4.631578947368421,-70.0623,-69.8171,-0.24519999999999698
51,136,-1.0,0.75,-64.5069,-64.6189,0.11199999999999477
52,136,1.0,1.0,-74.4253,-74.7939,0.3686000000000007
53,136,-1.0,0.75,-79.5452,-79.3533,-0.19189999999998975
54,136,1.0,0.0,-86.4292,-86.0623,-0.3669000000000011
55,136,-1.0,0.8333333333333334,-86.3389,-86.1904,-0.14849999999999852
56,136,1.0,1.5,-88.8871,-88.9558,0.06869999999999266
57,136,-1.0,2.1,-86.0375,-86.1677,0.1302000000000021
58,136,1.0,2.6666666666666665,-86.5086,-86.2595,-0.24909999999999854
59,136,-1.0,3.2142857142857144,-81.3404,-81.0233,-0.3170999999999964
60,136,1.0,3.75,-79.1993,-78.7554,-0.4438999999999993
61,136,-1.0,4.277777777777778,-71.1699,-70.9323,-0.23760000000000048
62,136,1.0,4.8,-66.8109,-66.3803,-0.4305999999999983
51,137,0.0,0.8,-60.0604,-60.4529,0.3924999999999983
52,137,0.0,1.2,-69.3038,-69.6562,0.35240000000000293
53,137,0.0,1.2,-76.3563,-76.57,0.21369999999998868
54,137,0.0,0.8,-82.3834,-82.3873,0.003900000000001569
55,137,0.0,0.0,-86.5458,-86.0758,-0.46999999999999886
56,137,0.0,0.8571428571428571,-87.7214,-87.7211,-0.0002999999999957481
57,137,0.0,1.5555555555555556,-87.1409,-87.2726,0.13169999999999504
58,137,0.0,2.1818181818181817,-85.9188,-85.9024,-0.01640000000000441
59,137,0.0,2.769230769230769,-83.2018,-83.0425,-0.15930000000000177
60,137,0.0,3.3333333333333335,-79.584,-79.2641,-0.31990000000000407
61,137,0.0,3.8823529411764706,-74.0729,-73.7583,-0.31459999999999866
62,137,0.0,4.421052631578948,-67.9917,-67.6231,-0.3686000000000007
63,137,0.0,4.9523809523809526,-60.1459,-59.94,-0.20589999999999975
52,138,1.0,1.3333333333333333,-65.696,-66.1557,0.459699999999998
53,138,-1.0,1.5,-71.9799,-72.0936,0.11369999999999436
54,138,1.0,1.3333333333333333,-79.9722,-80.2344,0.2621999999999929
55,138,-1.0,0.8333333333333334,-82.887,-83.0634,0.176400000000001
56,138,1.0,0.0,-88.2618,-88.1395,-0.12229999999999563
57,138,-1.0,0.875,-86.5134,-86.5666,0.0531999999999897
58,138,1.0,1.6,-87.5659,-87.5605,-0.00539999999999452
59,138,-1.0,2.25,-83.1289,-83.2523,0.12340000000000373
60,138,1.0,2.857142857142857,-82.0172,-81.8478,-0.169399999999996
61,138,-1.0,3.4375,-74.9144,-74.7615,-0.15290000000000248
62,138,1.0,4.0,-71.4978,-71.0028,-0.49500000000000455
63,138,-1.0,4.55,-61.7497,-61.7409,-0.008799999999993702
52,139,0.0,1.4285714285714286,-60.2051,-60.5201,0.3149999999999977
53,139,0.0,1.7142857142857142,-68.471,-68.7526,0.2815999999999974
54,139,0.0,1.7142857142857142,-75.6446,-75.8815,0.23690000000000566
55,139,0.0,1.4285714285714286,-80.7011,-81.1006,0.3995000000000033
56,139,0.0,0.8571428571428571,-84.9139,-85.1987,0.28480000000000416
57,139,0.0,0.0,-87.2224,-87.0304,-0.19199999999999307
58,139,0.0,0.8888888888888888,-86.9577,-86.8841,-0.073599999999999
59,139,0.0,1.6363636363636365,-84.8287,-84.9991,0.17040000000000077
60,139,0.0,2.3076923076923075,-82.0169,-82.1178,0.10089999999999577
61,139,0.0,2.933333333333333,-77.501,-77.392,-0.10900000000000887
62,139,0.0,3.5294117647058822,-72.3802,-71.9191,-0.46110000000000184
63,139,0.0,4.105263157894737,-65.3981,-65.2758,-0.12229999999999563
52,140,1.0,1.5,-56.3674,-56.5228,0.1553999999999931
53,140,-1.0,1.875,-63.6062,-63.7258,0.11959999999999837
54,140,1.0,2.0,-72.9865,-73.2155,0.2289999999999992
55,140,-1.0,1.875,-77.0497,-77.4018,0.352099999999993
56,140,1.0,1.5,-83.2679,-83.8632,0.5953000000000088
57,140,-1.0,0.875,-84.3121,-84.6201,0.3079999999999927
58,140,1.0,0.0,-88.0742,-87.8942,-0.18000000000000682
59,140,-1.0,0.9,-84.6862,-84.8743,0.1881000000000057
